6.159150972962379456e-02,2.892307341098785400e-01,-2.108978927135467529e-01,-8.102024346590042114e-02,-2.355692833662033081e-01
-1.607686430215835571e-01,-3.241277635097503662e-01,-3.446934223175048828e-01,-7.268392294645309448e-02,-6.841926276683807373e-02
-2.569974958896636963e-01,-4.244558215141296387e-01,-6.684582680463790894e-02,2.251850664615631104e-01,3.418832719326019287e-01
1.929837763309478760e-01,3.282752335071563721e-01,1.707792282104492188e-01,2.101605236530303955e-01,-1.110053509473800659e-01
2.473737746477127075e-01,1.252225190401077271e-01,2.832526564598083496e-01,1.212012320756912231e-01,-4.171723499894142151e-02
