6.00000000
8.00000000
1.00000000
243.00000000
14.00000000
21.00000000
249.00000000
8.00000000
2.00000000
239.00000000
15.00000000
1.00000000
254.00000000
8.00000000
251.00000000
1.00000000
250.00000000
15.00000000
252.00000000
8.00000000
1.00000000
250.00000000
241.00000000
250.00000000
7.00000000
