245.00000000
244.00000000
230.00000000
244.00000000
255.00000000
232.00000000
236.00000000
10.00000000
5.00000000
254.00000000
218.00000000
255.00000000
24.00000000
27.00000000
9.00000000
238.00000000
6.00000000
32.00000000
20.00000000
3.00000000
26.00000000
1.00000000
9.00000000
224.00000000
254.00000000
