35066,41689,39548,33673,34592,22271,17397,28992,31298,31572,36641,23596,26408,32659,29238,29807,34992,36007,33087,39899,29800,24743,28615,25446,29440,38788,30051,26557,35469,29497,24628,33299,28543,32532,24872,35558,30560,34266,36383,28744,34333,29809,29945,35151,29154,37531,28817,42018,31553,24240,28619,28830,34762,41414,35329,36504,32808,28331,34297,33306,28379,29336,31978,37259,34801,36193,40023,33887,25675,30084,17571,17985,36473,31384,34924,32528,27048,34485,33049,34810,31988,30090,33596,30216,28533,23422,30015,22019,28554,35496,37812,28632,33081,26749,26370,30414,30547,31745,35574,36112,37679,35875,33940,28677,34578,29326,31203,31568,32555,28728,30135,29390,29982,27357,34092,30789,33128,35307,31956,34529,44086,32834,31761,30320,29896,23715,26955,36418,31680,32174,40206,29874,27596,38648,27370,25641,29120,30456,31768,31659,40714,35177,27810,36972,32043,33681,29424,27411,26855,30867,26112,26712,30951,35174,32758,30008,35954,27043,32941,34011,38823,30852,34356,34296,36391,27171,30802,38115,30875,34680,33562,34511,32059,26803,30494,37729,32754,26889,31458,35661,26538,30442,31337,35937,33456,29848,35434,34629,28815,31984,35779,39815,29085,32468,29827,25803,27397,37424,34166,33837,30610,35894,26090,32956,39718,20622,28118,27254,35975,28586,31226,25496,28789,36772,32806,35984,26974,25960,28818,32413,35734,27365,31429,28562,36167,34015,29273,33188,37621,30813,35971,34292,33513,33185,37086,36163,31784,27013,37301,35677,25003,34042,25198,36110,35844,29774,34759,27119,29412,35815,27849,35187,31079,37430,36488,29004
32275,33198,35011,36096,38422,39823,35269,37322,37372,39049,33507,34962,31443,29278,33401,37666,28145,36608,30257,29298,35495,34051,30550,32244,31037,31885,35430,36690,29839,30862,37915,34340,34728,36953,35228,29654,36030,33655,35602,32165,31438,32429,31236,40418,24469,33327,34232,37726,31197,31078,31673,31533,39036,31252,42055,37999,27181,27499,25495,38748,32746,39019,36062,28800,33162,29916,32832,24251,44170,37003,36124,35365,40055,36837,32902,38738,29012,29855,38724,33897,36959,34451,31963,32487,32984,35338,35673,38825,32124,32533,30070,37554,36260,31705,36984,37527,24901,39810,36299,35015,36824,31467,33381,28617,31309,34683,29287,38585,39815,34116,38022,37176,32745,28809,33406,35655,38365,35044,36645,33401,37297,36135,33446,31248,38106,36365,37023,35749,34953,34967,40433,22995,32374,37371,37104,31990,34572,31625,25076,31016,27466,33102,41260,30343,35229,35257,37899,32143,33387,32833,35657,36823,32658,32421,29628,32079,27494,35159,35709,31969,35973,28725,34219,32618,37869,32797,32748,31024,34062,35014,28426,35287,38535,33943,30141,34056,31652,32763,39724,30224,33715,32202,33819,31108,34265,27302,31482,31806,31044,28168,36626,33708,30451,41569,37670,36811,27282,26012,29499,32564,40190,25203,37488,31332,30626,35781,31343,23317,28370,38750,40379,40057,31327,32340,29120,29815,34313,37835,41137,22973,31137,36540,36709,24673,32224,37407,40118,32909,24213,28632,27850,37085,37396,30133,39737,27609,41943,35224,30401,22291,32677,29322,26229,38031,26249,30854,23611,36937,30334,27590,34729,19175,34877,33875,29057,30216
28533,31182,31600,30207,33000,33254,33829,31645,30459,30375,34114,29125,35643,33811,33665,29866,25384,33906,31434,31044,27389,25202,28806,29929,31154,32443,29036,37501,33127,27458,28750,28184,31197,30147,29560,30819,27947,29089,33881,33334,30462,25164,31858,33608,28169,29839,21184,26597,27670,33824,29754,34748,29987,39170,30256,34163,31216,29524,37756,26026,33223,33094,36102,26938,31400,34142,31789,33504,35673,38898,32837,31420,37816,33965,32294,34534,34409,32095,29980,34969,24762,29203,31321,27093,31142,33658,27381,34915,37414,34753,31998,35715,27447,31870,30288,31028,34493,25617,34066,33749,28414,35400,28109,34571,32736,30547,35787,34811,31590,30613,29610,39096,28961,30827,31810,28977,32826,36318,26499,26127,30983,29419,34107,36349,32066,33944,30271,32048,29650,32755,33012,32664,31279,30749,32805,29401,34852,27252,31390,27607,34656,36280,34208,31177,31368,28341,34697,28137,30419,26635,31879,28188,32327,29988,38662,32898,26352,31032,33398,30626,28380,31684,31508,34643,36709,34680,26637,33196,31307,29288,31404,28121,30037,29604,34038,34841,27182,31276,28799,31229,34744,37279,35050,34265,30532,31697,32159,31141,32295,32684,27950,33272,32120,32002,32928,34675,30846,26534,33742,27198,31375,35246,36964,34071,30887,29018,32201,31375,34204,33244,36409,30339,35105,33965,34536,35293,29674,31704,28914,27079,27472,29138,30379,29717,27472,30718,28179,28518,31093,34178,35369,32179,29857,30437,30416,35709,31193,34603,32429,29738,24515,33617,29793,34901,26906,32969,35614,33915,38664,31939,29836,27761,30282,37186,32679,30178
41129,30276,36902,36525,28153,31011,32193,24609,34359,31168,35060,30267,32523,31249,27559,38313,28192,27640,24379,29338,36236,30541,24860,29059,31941,19888,25206,33364,31727,33331,30412,33705,26756,23786,29142,33831,33132,31000,37179,32443,31348,26307,30254,36666,30108,26504,31203,29828,30101,26125,31623,25382,32688,32363,34490,32994,34604,35460,37539,32608,31940,28407,32147,32828,34406,28441,29997,31527,36308,37605,27469,28829,26625,29290,33150,35547,29952,28836,27200,32533,36168,29205,36389,32841,32081,36149,26722,33750,26055,35925,28648,33824,27463,34664,31184,26115,29687,29783,31521,28034,31655,32438,27687,30753,33460,26123,28472,40792,29077,38404,34640,30661,24769,22736,20928,33259,37061,38350,35156,34482,31476,32802,33110,32465,29255,35500,31201,32879,34443,34765,36180,33766,30615,32849,32997,32292,39816,31898,37177,34019,29664,35463,34134,31182,25886,31554,27653,28496,37223,30145,27620,33258,30792,31683,29747,31602,31236,34693,29523,26820,24821,33740,34463,33594,39615,29454,36255,28942,27119,31914,26766,32970,38118,33911,35555,37297,31721,22518,30002,23407,35731,32491,39241,28315,39028,28748,28114,39464,29753,23096,30614,34712,30037,23072,32343,31553,33302,37961,31120,32822,31216,27039,37434,28522,31045,31011,28634,29906,28930,38322,23762,27221,34367,27444,24235,32298,33852,37215,36375,32268,37300,31667,27590,26368,27850,29944,31912,28206,30215,28563,35188,32705,34494,35163,36195,32033,37943,28984,23547,29442,30499,23686,28113,33813,34142,38612,34043,28947,32187,29432,38738,34537,31584,35136,32172,35866
34823,41020,37142,42369,29920,21961,19251,34034,22994,43673,37150,21697,21836,31977,33513,23195,35408,36648,34286,39099,30174,20719,24252,30137,23165,40914,36502,28497,37151,37195,33499,26659,39361,35510,36749,37639,31024,25287,33422,25497,27187,35830,31264,29269,35227,35662,27804,30085,37589,30840,27964,34518,25330,33160,32097,31185,32965,33512,36445,29415,33929,41294,33762,33163,34191,35019,33012,46340,33625,34209,22661,26478,31592,38389,39054,38839,31649,39104,33462,38622,30892,30253,27124,41466,32007,22123,26713,24746,32152,35631,31659,34264,30062,33214,30384,34558,28492,36456,35548,31771,33164,27669,32369,27416,36837,30287,34701,38248,29250,27131,35630,33955,39339,31995,30360,33113,27838,39463,29929,30870,33579,37067,36392,36988,31747,30233,28491,37399,35726,33498,36791,38718,40992,38227,36091,30805,35307,38439,36305,33019,27849,30457,33944,37332,30788,31385,29351,34956,39618,32283,32543,34135,37563,30526,35788,37017,32821,32029,24007,29298,31142,32456,32720,31715,37636,34238,34223,34333,28284,34275,33154,32926,34413,36733,33318,26459,37689,32053,33383,29858,34411,30107,28582,33382,33366,29414,30284,35388,27462,34274,35015,34389,33579,25315,29122,32641,33131,40915,35462,32558,37268,33002,38455,30484,34405,33674,35880,34171,34734,30921,29450,31535,34712,28469,35751,35348,35547,25797,33117,32711,31933,34160,36319,30241,35624,40246,31288,27956,33305,33794,33694,24112,32915,32510,30121,34215,26490,29010,36196,37820,35106,32076,38343,26121,28877,33945,30094,24303,30681,31196,32183,35072,34308,29798,35445,32849
34992,28959,34194,28494,30170,31854,30113,33959,34345,28960,34512,28258,36029,31304,31031,28494,30642,27733,29209,32272,33185,28997,34629,30521,33808,35505,35073,34042,36192,31344,30817,30342,34378,34440,28424,34934,29868,34271,31121,28938,35358,28523,28287,27797,33695,28742,30319,31922,31593,29780,33366,34073,30832,28873,32297,28683,33557,33310,29414,33918,31260,34962,31176,33476,30701,34093,29564,31521,29643,34596,27585,34893,31785,31685,29884,30885,30161,33910,30112,29073,27854,33520,33333,29955,26988,29747,32303,29670,29950,35470,33219,33877,30079,28838,33623,30307,32579,29324,28269,27487,32309,28118,34026,28655,36201,28470,28634,34409,34414,29779,29389,34435,35365,32005,29549,30563,27747,36289,28787,29722,33460,34184,34616,31101,27337,30680,32645,33512,31174,27785,34884,30881,33734,29259,31044,28702,30844,28961,34189,28328,33760,36515,31428,31659,34529,35046,32250,33129,33859,30026,30120,33558,29431,36357,29747,33506,29759,34183,28536,34564,35311,35489,35953,29175,29240,28072,30981,29659,27561,34451,32371,32625,35753,33339,32732,30313,35307,35465,32834,29615,33503,28914,33766,28201,29126,33536,35110,34810,30069,34666,33125,33513,28592,29837,32399,29506,32042,27889,34444,33347,29357,29683,35510,30977,28772,31768,31079,32116,27525,29870,28341,35357,34083,31199,28873,27838,32300,33895,31257,35113,32014,31475,31669,31854,33525,36308,32820,32563,34508,32932,30823,33949,27678,28768,32492,31698,29977,31207,34288,30086,28075,33119,30640,33388,34285,32342,34851,33943,33552,31821,31676,31151,36056,33140,31191,29098
30874,23714,37070,26397,32626,30801,32895,30804,38076,35254,29262,26068,41956,20145,27848,34219,34121,25543,37677,29369,31601,33096,31371,24314,29978,35290,35779,25200,33616,33077,27292,27631,37196,32236,36864,37197,29547,29687,33003,32873,37185,34868,33578,23468,34464,33468,24898,22519,37989,34303,30679,34479,23706,29870,36106,32383,29817,35759,33573,24555,34029,34751,25518,24196,32258,24263,33735,37583,30332,32006,28024,31776,35892,33865,38731,31839,23556,29081,27062,29059,36797,31125,25804,40994,28501,28293,35847,32880,35873,32160,31365,30665,30784,34054,33648,32228,31841,27257,30774,33846,23763,27783,27405,34578,35354,35279,32774,34902,28362,34872,36700,34440,30836,36971,26645,37209,28090,29286,18608,27350,31126,35608,30645,34830,29710,35128,29325,40604,36097,34014,38884,38357,32828,26811,30172,34122,33211,29036,29884,33801,31940,40733,40508,36432,31649,30841,32924,30464,30577,34667,36487,34715,32216,34579,26844,32414,19990,29282,35098,38003,36386,33539,29792,25962,35967,31818,36236,28100,33931,32309,36482,35264,30569,31015,33847,33772,35364,33611,31378,19770,34885,42220,31218,31423,36661,27629,32376,35494,30803,22856,22131,33639,29844,48139,27492,36076,36735,34420,38843,25758,27937,32409,32373,30137,33332,36795,42967,32692,31417,34681,32887,28527,28010,34158,35901,31670,36057,27298,32942,21291,40713,35806,38223,36876,37884,26199,36541,24413,29799,38484,32127,28509,35533,33121,37850,25066,26085,31311,28865,27631,37787,28057,31022,25505,35387,37973,34462,36942,36412,33749,31428,30419,34080,31814,29762,33806
29837,37877,34360,30285,34999,26142,30370,31174,29217,32300,31789,30185,29781,30432,33468,33707,25147,39678,33121,31306,26258,31953,27715,33967,32739,32376,31837,34357,34433,26984,32640,32159,26916,32015,27622,25965,28259,36381,28033,28540,25834,35179,34756,28212,31813,30864,27651,26970,27587,26486,36523,29219,32384,28689,36327,30499,29740,26555,28913,26168,35853,30273,29393,31423,33386,34425,30935,32218,34068,33349,27763,35216,26604,36466,35453,36708,32675,31329,29260,33322,29110,35470,29789,34331,30804,30532,28360,32519,30624,32249,28895,32987,31580,29973,31111,34528,36877,29313,31890,36150,28752,27816,29102,30178,26433,36188,27863,35909,35670,33517,29550,27896,37849,24583,30991,32112,35215,33810,31198,39848,33525,31055,27427,37208,28044,30915,26303,31532,33997,38713,30145,28898,30722,35846,32066,35633,32301,34256,26031,32824,30710,35638,35094,31883,27880,29645,33345,36653,31466,37890,33522,28755,38253,32358,34162,30719,27767,25823,31039,34946,31144,34426,33687,34683,28224,28047,29215,36498,33432,30943,29972,36072,27182,27633,23187,32707,33992,32876,37398,30288,30778,33018,28617,41456,38195,27068,35694,30533,28378,32419,32465,34720,24710,30558,26747,32829,29902,28289,33445,26979,31462,31100,32879,29036,35097,35284,34822,24245,29538,28197,27958,34513,33831,35862,33568,30071,30671,31616,28254,27360,32392,27183,28409,36461,28445,33157,34757,32457,34871,36187,37493,38622,33880,28815,30661,34306,34229,29383,26620,34600,30635,34676,32564,31742,34516,32094,33498,36056,36984,29390,36443,37738,24550,37002,35098,37982
26879,26609,21717,27126,28690,28799,31993,34761,33080,24591,21923,33858,45616,34488,30689,30049,26374,24964,35756,23588,28868,27419,33458,36497,33680,31872,27530,28965,38000,31079,36456,24228,41749,39371,39406,28483,30961,23413,28569,27608,36472,38761,32840,32283,32403,33325,32308,23923,41735,45593,37173,39029,26350,28996,20327,27622,30182,30254,32206,30825,31029,35488,39900,33408,23213,34560,21863,24132,30012,30925,35024,29611,37851,36920,26374,33934,41592,33982,28487,36020,32820,25394,37481,30680,31835,32485,33130,31668,27942,26851,29932,29313,29272,38885,36233,30258,25621,31549,28711,33409,33336,34571,27115,39557,27366,28083,29407,34033,35756,40011,36231,25559,22866,33060,20643,30819,40409,29219,31551,39758,35645,24832,27155,36035,32941,39263,36633,31278,29654,23842,30008,28811,26232,35620,32228,34696,24801,38508,31417,39222,35304,32287,26698,29926,34568,31204,35052,29994,23147,38733,30259,33907,28855,29993,30597,28537,35175,37658,33076,31212,30761,27909,35096,35650,32315,34834,27244,25012,38590,39434,32501,33146,24835,30780,31949,29724,27283,33747,34656,36421,26630,31929,30464,31711,35755,42712,31425,31861,35359,29180,33704,30893,32155,23506,29155,29976,38428,39680,34010,36397,30789,35651,39679,39315,29244,34188,25409,40076,32102,25964,26299,37463,41068,31065,30549,31682,32844,36064,36344,34692,26049,33837,35560,36457,28176,37798,27259,34479,34322,32780,36190,26773,34745,31043,30089,27198,29550,36433,40150,34496,34304,42816,38969,31715,35726,23603,35103,25888,30301,27490,26148,29060,26908,32190,38059,35800
35578,34429,34168,31292,30016,28908,32304,29564,32594,35349,35593,32759,34519,29856,29408,35463,33081,35146,30353,31605,32173,31448,28693,32394,32531,30414,29012,32670,32506,34958,33206,29261,35349,36540,28461,28896,30973,34927,35805,32886,33784,29293,33299,32431,33406,27966,30326,32918,34533,29306,28172,31878,28565,31492,29954,31062,31807,32084,30557,32204,29359,31912,31129,29602,32167,34411,33772,32468,27623,32202,34800,33284,32659,32046,29051,30444,33624,31093,29590,33609,32909,31000,31004,32934,34837,28575,33933,32604,35446,32341,31773,28433,29701,34931,28637,32427,32688,34403,29341,34984,29058,30843,34989,33336,36115,33923,30795,32133,30164,31156,34949,32323,32941,30075,33112,29038,29860,36237,30663,28517,33736,30537,31829,29180,32347,26577,32100,33345,32294,27761,33587,31252,31713,29814,35401,32039,31214,29120,28212,28273,32212,28866,30824,33154,29326,29000,30588,29433,29275,30892,31643,29664,30177,33205,35269,34366,32626,28810,31259,28606,28331,28294,28808,30600,28718,32009,30202,29996,35385,32187,31028,28087,32648,30069,27715,36870,32382,30168,31403,32648,29864,29865,30729,34561,32326,32813,31803,30687,29680,32572,27625,33463,31052,30941,29733,30755,30930,34264,30520,27324,32758,27860,29238,35608,34360,31386,30126,29703,31074,29408,31612,35689,35995,29034,27917,29043,27903,31703,34602,33982,31092,31549,28461,30721,31235,31753,28600,31645,34081,33552,29815,30407,30998,35092,31019,29581,35777,32328,35591,27782,31348,33531,29029,36195,31544,28179,35356,34854,32637,35215,36492,34458,33600,36081,35523,30188
41957,32674,33086,34726,27013,29422,30924,27587,34233,24909,37494,35534,18007,44483,34872,35960,36522,31257,26657,38293,34293,32519,34072,42168,43318,19251,32119,36199,14202,40460,33924,38384,29399,32862,29608,36487,37453,33885,28828,39286,32130,31290,30012,40049,29800,39560,34395,31771,22521,27708,28127,29376,38062,41105,35905,42344,36111,35294,37650,36314,31144,29594,29150,36975,32173,25317,37805,24953,31916,32096,33235,35524,30408,31411,35260,31080,36804,28753,28288,35899,31466,33079,32250,33365,35741,36779,32742,35693,35605,30745,30348,35075,33181,26860,27112,35196,31152,34360,32362,32439,31631,39833,27926,33395,34290,39650,32006,28179,32837,34602,37521,37814,33049,31855,26211,31820,25631,32082,29715,32196,29128,36361,32472,27856,35490,33527,41637,35055,34479,30478,32367,36158,35294,35681,28797,38952,25853,41915,36129,35710,27579,26680,25533,35807,32834,29306,35822,37061,32905,33346,33684,27947,31172,35165,31236,34705,28879,34809,32902,32888,30056,32038,34250,36989,29045,36762,29396,28156,37660,34226,28829,26288,32960,34284,28287,33971,32767,38688,37409,30581,19076,32395,25164,35426,33993,31289,28720,22044,37244,35999,32233,27535,31123,27939,26992,39350,35236,29858,34448,30803,35110,31898,32275,31005,28932,34867,32878,34891,31808,32187,37127,33339,32897,33412,31827,28512,38171,39447,30306,35689,27412,33360,29059,29176,35342,33615,35009,31054,28031,27563,28772,30684,29168,34878,30774,36932,38098,31714,29504,31008,30878,32834,35600,37549,28258,37542,30810,29143,29623,36544,34857,32380,36277,28553,37896,30540
27105,35537,36629,30116,35160,33774,38470,33755,33170,34237,29213,27543,47617,29409,32523,35151,28192,37709,32338,33859,32180,41058,36018,33375,33663,45495,29577,30918,49247,25916,32017,30183,36067,36501,36179,32714,27972,34461,33895,29025,31712,40531,35191,33434,35581,28234,32191,28309,37443,38891,40560,33976,24399,29401,28946,20984,38612,33951,36060,29314,42431,29818,34759,28540,32359,31997,27433,29850,31722,22743,31420,33583,30898,33632,29006,37767,30358,35914,38252,32773,39320,39239,28678,36063,30999,27779,30300,38166,30328,32321,30170,37613,27950,32871,32195,32391,39862,37693,31395,35236,32760,25521,28911,29824,30259,29901,31330,37346,34692,30779,29904,29539,37360,39684,37385,34371,34935,28231,24840,28111,30882,31127,31701,39058,33401,33537,24628,33332,30897,32254,34327,37744,30500,25456,33937,32230,40827,26298,36892,30731,23758,44197,36878,32461,28047,32922,32861,36130,36480,34897,35769,42612,38766,33003,32769,33062,28015,36785,35641,37984,37323,30007,38160,31762,35838,35089,31341,34727,32669,35068,32551,32760,29758,35032,31930,29803,36409,33994,32284,33125,40490,34769,28156,29075,34572,34220,27708,34685,30757,32064,36886,34150,42177,34182,39590,33421,37600,38228,31670,26595,34624,29415,26986,32929,31483,30694,33815,34083,33289,30270,29489,31098,27887,32409,36522,30124,37320,31316,31341,30657,32577,36873,34884,36467,35700,31660,30671,26064,37293,33403,34170,32133,38175,30670,34929,27731,25580,35510,38417,35136,33359,33752,28663,25128,40996,33493,35405,37205,28969,27198,28377,30261,29677,35061,31634,35763
36136,34031,34473,32466,38971,40393,28946,33663,38765,34136,37388,29905,32688,27539,31872,33409,27690,22864,26789,38112,30694,32865,32136,35901,31624,30227,35217,34682,25294,34717,33684,36572,27157,34189,30460,29805,40528,35773,35008,40855,32812,28540,28860,37056,29686,34621,30948,36738,36091,24104,33833,31141,39214,27257,36434,40409,33567,32674,28176,39480,34690,34472,31883,31497,34793,37882,38168,25599,34944,36975,34146,34743,31197,29454,35956,28228,25482,32687,37583,32666,35167,41752,31558,32394,32221,31865,24801,30175,36898,36747,24994,34850,38013,32169,33681,28375,28420,34032,35641,35020,30761,28385,35433,31195,32620,31033,28650,33427,32188,33677,30285,30767,35047,36013,32072,32570,37962,30518,35073,39274,31986,30512,29176,34495,37314,26697,29459,32545,29143,39911,33439,26036,31371,26894,38156,22023,24074,28918,28710,38184,23961,37384,39222,27195,33318,38719,30972,31156,27542,32266,31444,25401,31818,35037,31333,29722,36020,38769,41162,31875,32576,33682,34115,37334,25250,32556,31053,32037,33136,32330,37121,33651,27491,34922,31927,35004,34478,31173,33341,32661,28577,29049,37862,32553,27917,40405,37601,31965,26301,32199,36756,33065,31441,42209,42125,36926,25337,28922,31952,32855,30933,26162,28198,24548,32832,33410,33871,25804,29324,34632,42127,37709,32985,23048,27917,24438,29762,41605,39181,26890,29050,33633,38229,26608,35545,37737,35593,33915,35685,30666,24309,26885,30300,33023,36750,22988,36469,32247,34785,28728,34484,35915,22165,33856,29936,31226,36295,35189,32481,30879,33357,16548,34676,28249,27099,32240
32108,35245,34854,29316,26663,25442,24928,25231,37653,26198,30452,35187,29342,25263,27791,32851,34439,32439,31238,36296,34432,26123,25837,27058,31158,32849,25224,37255,29847,28949,28720,32182,33753,28536,33252,32177,38225,33393,30352,27218,32101,33968,32787,40603,32161,28128,37518,38835,29056,33175,27293,38202,29587,27849,34358,35798,32691,25336,37094,39541,30576,31332,30423,38328,33814,24851,32541,27467,30285,32682,33602,24321,38011,26969,37914,32510,29768,40501,27961,37032,35131,35274,29314,34669,32202,26623,27265,29632,35442,28705,31680,33582,30051,36446,41139,28718,25703,33123,24899,30646,42613,37017,34932,31852,35668,29460,32367,34455,29655,38824,36949,33699,32464,25234,31803,31721,48128,32213,40842,30779,38786,32159,29276,23020,25036,42525,30970,40953,30873,30122,32627,23347,30441,37041,40571,35667,32697,26472,31681,29499,29203,29652,32542,37256,29264,33176,23463,26195,30032,41251,31007,31505,39860,25846,31280,33311,32389,27623,27233,34584,24152,26614,27353,33234,31989,37239,29678,35523,31422,30992,27680,28435,42381,22261,26596,34323,33209,33704,21685,24418,29925,27958,37271,32414,28295,28052,23301,31601,31981,26330,28969,31893,30454,24265,25061,22241,30748,35417,33151,36763,36971,28698,24329,36103,38284,33771,30783,27351,32966,36057,24647,32367,28740,43308,29751,34918,37238,44942,35381,29303,33014,32303,33950,28814,26827,25766,32587,32911,26228,39937,27704,36631,35564,39932,33061,31828,37172,26832,31210,31307,26850,25753,26948,27723,30220,30872,21686,36030,25958,37985,29040,29997,32806,20078,33664,40794
28224,27101,33669,37532,26822,38629,32519,24420,35102,36473,30587,32677,43915,25265,29548,28722,32444,32167,37526,34294,32086,34349,33247,28462,33910,33402,37705,31370,40669,26750,38068,28614,29498,29006,31771,27728,41076,33242,35168,28746,36675,30578,28840,29439,35456,33042,28309,40064,37542,31648,19130,26644,37151,22987,39026,28136,28478,27383,31660,38120,30898,33515,31995,37303,36641,24737,32603,34937,37944,28605,29749,33937,36542,35085,31399,39188,32767,32580,35510,36820,39550,37205,35184,29531,41045,34833,34208,31116,28716,28893,35595,34985,29851,35566,33693,29192,39872,30157,39567,25926,35946,31903,36573,30904,35809,26406,37088,33682,32342,24475,35585,33440,31753,33714,25363,31102,39435,35370,41235,32098,28409,34178,31677,25422,34956,25032,25785,32297,30509,30827,30423,32667,32871,27223,37726,31611,31472,36681,25586,32469,41622,33278,36563,33821,30266,29721,30215,27762,36710,31106,38979,35656,32261,37202,33405,37189,29362,29741,29647,31168,37414,26613,41119,37468,39617,36135,34334,36381,29772,35383,38680,34100,35897,25237,32040,29914,32608,39361,32211,36090,32964,36037,32223,27460,35229,30656,38631,35408,37193,34839,32144,29732,26457,40728,32814,37870,30990,30071,29460,43836,33824,35870,31265,40159,24672,37528,28114,32910,24214,30471,26175,36701,31050,30818,31951,37793,36367,34639,27409,33792,34986,38078,36146,34813,33345,34769,39196,37624,33779,36407,34275,35600,31866,36911,34169,35251,34432,31341,35653,31169,29252,32259,30495,32956,32260,33037,31684,36310,26684,30923,34722,28140,34396,26902,30489,30534
34226,36400,32150,35405,36411,28821,27845,35506,29974,35498,29482,32123,35747,33043,34010,31000,35217,33300,34453,29641,29613,31461,29180,28185,29447,33386,30799,31106,33448,28660,35845,32174,27982,31137,32239,32317,29298,29288,33380,30685,29025,29101,33331,27846,30867,34686,32709,32475,31188,33801,27819,29308,29242,32081,32927,32028,33050,29995,30283,30848,29934,34400,31538,28635,29964,34963,28320,33401,30284,30735,32637,30989,35186,34731,35361,30774,33675,34469,29837,31236,33640,28639,31387,32157,28071,32027,27933,31822,31746,36254,35208,34181,28557,32042,32059,30497,32442,35529,30730,35414,32610,32503,34937,30145,32383,30515,33076,34831,29996,35878,27389,28746,30803,33260,34137,33311,29230,30147,32735,30445,32003,33627,33698,28511,33084,31118,29083,32180,34602,29413,34678,28385,29201,29743,31753,33989,32869,28953,32635,34288,28227,33016,33926,32357,27960,33550,28963,34845,29045,33563,31568,29159,33010,31931,28882,29921,29648,28447,32639,36234,30435,32300,34596,31440,32496,33596,28721,33180,34390,34580,28718,29958,33489,32661,31767,35542,36341,33925,34414,31629,32897,31182,31950,34505,32658,28029,34930,27660,30182,30639,28452,28868,35151,32838,34075,32360,32493,28800,33331,28349,34574,32970,30998,31494,34956,29440,35291,32101,34724,32067,32536,28583,31195,30646,29006,28219,32407,34397,32219,28342,32739,27552,35276,35003,35039,28664,28790,31309,27289,33882,36090,31040,33640,33310,34187,32890,29026,31335,31933,28932,30206,31377,31429,31375,32307,27677,29157,34712,30165,35169,32127,28542,29738,35215,34357,30155
31122,29052,34858,28018,39801,34220,32446,30790,38609,27187,38438,37004,42338,42077,30564,37391,33738,32593,28661,27094,37921,27899,28978,39146,35480,33963,31132,30907,31722,30764,37079,27698,33095,32622,30417,30885,39349,29390,28283,30668,31710,28533,24844,36242,35527,37509,36156,29730,23953,36604,32165,26463,40313,16618,41235,35270,25615,25481,20388,37899,34779,33580,39338,33213,35845,28602,32253,23701,36729,33590,31647,32510,34793,28725,24894,31784,38746,31304,35043,38113,30900,30242,32707,27807,29729,34437,31389,31262,34677,29495,38701,29609,28039,34334,35905,29148,27768,31903,32448,34427,32602,32043,33109,29199,33908,30706,31121,36906,34764,32439,33118,30592,20469,21038,27534,34323,32707,31655,35927,36601,30277,27891,27189,35342,32519,32098,27683,32220,26711,25258,29330,22730,36531,32348,36024,34124,28113,33162,22546,36889,37778,31612,33024,31142,40825,32077,35128,25968,31418,37021,38870,37125,32515,33675,29354,35642,25922,31758,38813,39461,29150,26936,38624,30014,34126,32765,34171,32119,30458,37546,30797,36840,29876,28912,32083,33903,32943,32769,39009,32144,30036,34465,34351,35175,39663,41820,33694,34547,37659,30386,36860,35168,20997,38956,30667,27280,37245,33220,40678,39786,30013,34935,30855,37336,25677,41289,33199,31017,30555,36691,31670,37264,33973,29335,32161,38629,36158,33998,30302,34390,27509,37012,31249,33713,25044,37448,29692,42522,37579,29727,37084,37731,37412,41313,32248,38059,22263,36819,41168,33022,32798,38063,38222,40917,34642,29603,34320,34067,37098,38658,34032,36410,28583,35683,34990,31635
35570,27814,27749,36660,24468,29045,34813,28215,33555,28027,32116,33780,29446,36973,34129,34882,36414,22563,32237,30935,29810,34189,30722,36243,33287,27176,33424,36670,19799,31753,37807,36642,30290,30193,33178,29432,29658,27911,30171,36355,36767,27691,29396,36725,21085,33553,34922,36387,22793,34892,26532,31064,40643,29809,39755,43281,28635,32654,28692,36993,22677,34941,30520,38916,34667,36255,34794,27756,34569,39874,39711,25805,31072,28636,31634,31634,36509,27441,32259,35263,34049,30462,31113,29980,32596,33785,30005,32989,35742,26025,33439,34637,35789,34456,35563,29552,24664,32511,26415,32557,32744,35594,30890,37287,28993,37421,32086,35146,31541,35684,37581,27256,23250,31648,25867,34992,34158,35099,35410,35182,35026,34574,27933,29325,28744,35905,42071,30816,30041,27787,30455,29066,33153,33272,34291,34488,21144,36055,30190,35934,32557,31293,26143,37399,32113,30437,35798,37719,34296,34405,35507,33300,34557,28683,33484,37858,26602,34003,34767,39053,28141,35828,34086,29467,30453,33343,29358,34903,35207,30715,31099,36660,38880,38313,28369,39325,27063,29962,27681,34486,14472,34978,31813,30811,36784,38509,31976,26277,33439,31508,33805,31660,31633,28484,31784,34306,31326,28669,30445,38253,35069,34620,31726,30007,25558,35376,30654,35916,32292,31833,31344,35284,38640,30686,33693,29589,32531,34867,28142,35255,25483,37331,33654,29179,32095,34003,40374,41181,33534,28281,37502,32115,34832,32433,32230,30161,33826,38587,31379,24332,33871,41570,43881,32986,23189,29649,25677,28710,32031,34404,38877,19764,33672,28125,34617,36182
